personal	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
walk	12	0	12	3.85%	4.40%	3.85%	96.15%	3.85%	96.15%	
thei	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hatchi	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
railroad	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
station	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
cried	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
wipe	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
flight	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
7	18	0	18	2.63%	3.48%	2.63%	97.37%	2.63%	97.37%	
coke	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hours	13	0	13	3.57%	4.18%	3.57%	96.43%	3.57%	96.43%	
unemployed	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
35	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
haley	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bigger	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
retards	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
left	39	0	39	1.25%	3.15%	1.25%	98.75%	1.25%	98.75%	
subaru	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
subarus	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
weather	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
functional	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
reliable	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
comparison	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
5k	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
hesitant	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
junk	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
abused	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
wondering	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
author	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
velocity'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
channel's	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
wheeler	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dealer	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
mass	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
insanity	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
czekmejt	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
youre	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
relates	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
responsible	15	0	15	3.13%	3.83%	3.13%	96.88%	3.13%	96.88%	
origami	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
'solve'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
unemployment	15	0	15	3.13%	3.83%	3.13%	96.88%	3.13%	96.88%	
unemploy	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
ment	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
kissing	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
obamahahahahahaha	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
'class	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
' and	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
super	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
spelled	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
referred	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
hunger	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
disease	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
been watching	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sheet	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
appeals	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
extremist	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
base	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
polls	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
president has	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
three	24	0	24	2.00%	3.15%	2.00%	98.00%	2.00%	98.00%	
swing	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
states	34	0	34	1.43%	3.08%	1.43%	98.57%	1.43%	98.57%	
mittens	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
lying	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
ryan	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
bs	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
readers	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
sudden	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
masked	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bandits burst	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
carry	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
bullets	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hired	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
and trained	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
for them	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
fired	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
arise	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
normally	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
ammunition	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
reminds	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
mayberry	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
andy	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
pocket until	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
decided	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
barney	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
tv	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
deadly	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
well trained	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
military	22	0	22	2.17%	3.23%	2.17%	97.83%	2.17%	97.83%	
ummmm	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
flesh	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
tone	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
matched	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
legs	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
closely	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
tan	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
kevin	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
twistedspur	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
written	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
reproof	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
instruction	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
the word	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
cuts	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
knife	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
void	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
yeshua	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
mashiach	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
jesus	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
hes	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
soon	20	0	20	2.38%	3.33%	2.38%	97.62%	2.38%	97.62%	
response is negative	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
anti	17	0	17	2.78%	3.58%	2.78%	97.22%	2.78%	97.22%	
christ	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
prayer	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
deliverence	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bless	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
be the	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
foolish virgin	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
seal	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
split	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
fricking	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
ughh	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
false	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
dogs	19	0	19	2.50%	3.40%	2.50%	97.50%	2.50%	97.50%	
finest	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
creatures	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
deserving	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
lifetime	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
uncommon	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
species	12	0	12	3.85%	4.40%	3.85%	96.15%	3.85%	96.15%	
lays	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
snoot	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
door	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
sitting	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
guards	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
sleeping	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
awake	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
snores	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
rabbit	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
spoiled	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
absorbed	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
demands	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
royally	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
displeased	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
quickly when	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
thumps	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
nose	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
nevertheless	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
prima	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
donna	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
factory	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
warranty	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
balanced	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
exception	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
porsche	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
cayman	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
performance	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
automobile	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
unfortunately	17	0	17	2.78%	3.58%	2.78%	97.22%	2.78%	97.22%	
owning	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
bmw	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
proposition	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
parts	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
cooperation	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
savvy	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
disciplined	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
oh and	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
forget	15	0	15	3.13%	3.83%	3.13%	96.88%	3.13%	96.88%	
absolutley	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
interesting	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
rudest	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
insecure	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
ungrateful	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
everytime	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
usa2011	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
argentinian	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
returning	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
grave	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
sight	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
workers	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
cemetary	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
feed	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
slightly	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
exagerated	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
someheimers	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
investments	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
cover	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
99	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
23	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
gallon	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
habit	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
motorcycle	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
winters	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
parked	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
premium	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
range	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
proceeds	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
according	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
pity	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
democrats	19	0	19	2.50%	3.40%	2.50%	97.50%	2.50%	97.50%	
eating	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
seems	22	0	22	2.17%	3.23%	2.17%	97.83%	2.17%	97.83%	
inflating	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
independent	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
assistance	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
referring	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
sine	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
nixon	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
breathing	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
blooded	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
male	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
pass	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
eyes	12	0	12	3.85%	4.40%	3.85%	96.15%	3.85%	96.15%	
reflection	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
gods	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
creations	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
economic	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
theories	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
tested	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
scientifc	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hypothesis	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
compare	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
economists	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
phony	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
scientists	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
enconomists	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
line	24	0	24	2.00%	3.15%	2.00%	98.00%	2.00%	98.00%	
peculiar	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
suggestions	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
mortgage	39	0	39	1.25%	3.15%	1.25%	98.75%	1.25%	98.75%	
seldom	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
affect	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
rental	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
properties	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
situation	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
expense	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
fully	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
deductible	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
investment	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
itemizing	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
regard	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
rentals	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
income	29	0	29	1.67%	3.07%	1.67%	98.33%	1.67%	98.33%	
reasons	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
although	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
policies	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
homeowner	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
crucial	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
clarify	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
subject	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
owner	13	0	13	3.57%	4.18%	3.57%	96.43%	3.57%	96.43%	
occupied	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
significant	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
renting	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
economical	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
ownership	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
writers	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
heads	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
vw	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
beetle	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
2002	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
autos	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
minds	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
inferior	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
interior	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
materials	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
dash	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
glove	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
inside	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
panels	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
vinyl	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
covering	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
plastic	12	0	12	3.85%	4.40%	3.85%	96.15%	3.85%	96.15%	
marks	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
pulls	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
brake	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
push	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
heated	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
catch	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
fire	13	0	13	3.57%	4.18%	3.57%	96.43%	3.57%	96.43%	
highway	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
mechanically	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
2000	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
tdi	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
engine	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
milage	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hype	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
rpms	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
2200	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
mph	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
average	15	0	15	3.13%	3.83%	3.13%	96.88%	3.13%	96.88%	
mileage	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
drops	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
protect	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
dubya	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
spineless	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dems	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
turning	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
constitution	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
virtually	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
peice	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
paper	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
attempting	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
leverage deriviatives	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
falsely	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
labeled mortgage	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
noe	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
trouble	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
woods	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
menas	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
easily implode	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
yo	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
ho	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
sticks	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
stones	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
nail	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
macy318	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
priced	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
regular	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
overpriced	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
backed	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
securities	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
toxic	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
foreclosed	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
changers	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
fix	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
percent	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
ninety	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
nine	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
qe1	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
print	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
dollar	33	0	33	1.47%	3.07%	1.47%	98.53%	1.47%	98.53%	
dime	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
casey	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bat	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
strike	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
loyality	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dig	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
neighbor's	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
yard	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
neighbor	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
treasure	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
