represents	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
fail	36	0	36	1.35%	1.66%	1.35%	98.65%	1.35%	98.65%	
portion	9	1	8	5.03%	5.06%	34.71%	65.29%	15.00%	85.00%	
un	7	1	6	6.28%	6.30%	40.94%	59.06%	18.75%	81.25%	
armed	15	0	15	3.13%	3.25%	3.13%	96.88%	3.13%	96.88%	
defenseless	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
geeks	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
instances	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
applicable	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
learn	152	6	146	0.54%	1.62%	14.18%	85.82%	4.25%	95.75%	
capabilities	2	1	1	16.69%	16.67%	69.84%	30.16%	50.00%	50.00%	
newpurchase	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
inclusion	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
husbands	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
verbal	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
bizarre	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
inability	10	0	10	4.55%	4.63%	4.55%	95.45%	4.55%	95.45%	
abby	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
gb	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
introduce	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
advanced	12	0	12	3.85%	3.94%	3.85%	96.15%	3.85%	96.15%	
proven	19	0	19	2.50%	2.66%	2.50%	97.50%	2.50%	97.50%	
earth	75	4	71	0.80%	1.28%	18.59%	81.41%	5.92%	94.08%	
have'nt	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
recycle	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
phoneproperly	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
techies	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
designed	18	1	17	2.66%	2.77%	20.46%	79.54%	7.89%	92.11%	
stimulate	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
individual	24	0	24	2.00%	2.20%	2.00%	98.00%	2.00%	98.00%	
jersey	10	0	10	4.55%	4.63%	4.55%	95.45%	4.55%	95.45%	
they'll	29	0	29	1.67%	1.92%	1.67%	98.33%	1.67%	98.33%	
midturn	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
porn	16	1	15	2.97%	3.07%	22.53%	77.47%	8.82%	91.18%	
jones	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
industrial	12	0	12	3.85%	3.94%	3.85%	96.15%	3.85%	96.15%	
risen	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
7000	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
13500	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
percenter	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
uhmmm	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
exceo	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
patyourself	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
downfall	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
progressives	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
o'baggers	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
givea	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
havedefeated	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
tyrants	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
outcome	14	0	14	3.33%	3.45%	3.33%	96.67%	3.33%	96.67%	
assumed	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
wasnt	15	0	15	3.13%	3.25%	3.13%	96.88%	3.13%	96.88%	
appropiate	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
nce	5	5	0	8.48%	8.33%	91.67%	8.33%	91.67%	8.33%	
prepare	7	1	6	6.28%	6.30%	40.94%	59.06%	18.75%	81.25%	
tomorrow	18	1	17	2.66%	2.77%	20.46%	79.54%	7.89%	92.11%	
nature's	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
wonders	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
majority	80	0	80	0.62%	1.32%	0.62%	99.38%	0.62%	99.38%	
commentators	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
recieve	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
whodon'teven	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
drop	29	0	29	1.67%	1.92%	1.67%	98.33%	1.67%	98.33%	
refresh	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
till	22	1	21	2.21%	2.35%	17.29%	82.71%	6.52%	93.48%	
recent	17	1	16	2.81%	2.91%	21.45%	78.55%	8.33%	91.67%	
em	25	1	24	1.96%	2.13%	15.49%	84.51%	5.77%	94.23%	
30	84	1	83	0.62%	1.32%	5.07%	94.93%	1.76%	98.24%	
success	29	0	29	1.67%	1.92%	1.67%	98.33%	1.67%	98.33%	
downless	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
empowered	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
placating	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
israel	20	0	20	2.38%	2.55%	2.38%	97.62%	2.38%	97.62%	
drone	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
killings	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
bald	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
eagles	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
reward	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
fools	38	0	38	1.28%	1.61%	1.28%	98.72%	1.28%	98.72%	
trespass	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
arm	16	3	13	3.04%	3.05%	47.78%	52.22%	20.59%	79.41%	
soverign	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
territory	9	1	8	5.03%	5.06%	34.71%	65.29%	15.00%	85.00%	
host	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
rounds	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
flee	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
cock	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
roaches	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
bully	11	0	11	4.17%	4.26%	4.17%	95.83%	4.17%	95.83%	
gee	18	0	18	2.63%	2.78%	2.63%	97.37%	2.63%	97.37%	
shock	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
diplomat	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
institution	11	0	11	4.17%	4.26%	4.17%	95.83%	4.17%	95.83%	
meds	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
rookie	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
qb	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
nfl	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
incharge	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
greatestquarterback	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
alabama	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
fifties	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
profootball	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
quarterback	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
becausehe	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
fortunes	8	1	7	5.59%	5.61%	37.58%	62.42%	16.67%	83.33%	
denied	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
thewealth	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
kim	190	189	1	6.85%	0.27%	99.60%	0.40%	99.21%	0.79%	
shortly	208	204	4	7.35%	0.27%	99.27%	0.73%	97.85%	2.15%	
richhookup	8	8	0	5.80%	5.56%	94.44%	5.56%	94.44%	5.56%	
q	4	2	2	10.06%	10.01%	73.81%	26.19%	50.00%	50.00%	
boss	22	0	22	2.17%	2.36%	2.17%	97.83%	2.17%	97.83%	
destroyed	36	0	36	1.35%	1.66%	1.35%	98.65%	1.35%	98.65%	
suffer	43	1	42	1.17%	1.50%	9.52%	90.48%	3.41%	96.59%	
central	15	0	15	3.13%	3.25%	3.13%	96.88%	3.13%	96.88%	
pidgeons	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
sickening	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
basic	28	0	28	1.72%	1.96%	1.72%	98.28%	1.72%	98.28%	
jealousy	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
smarter	18	1	17	2.66%	2.77%	20.46%	79.54%	7.89%	92.11%	
stfu	30	0	30	1.61%	1.87%	1.61%	98.39%	1.61%	98.39%	
sk40pl	3	3	0	12.58%	12.50%	87.50%	12.50%	87.50%	12.50%	
stiffs	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
leadership	14	0	14	3.33%	3.45%	3.33%	96.67%	3.33%	96.67%	
rethuglicans	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
imbecile	14	0	14	3.33%	3.45%	3.33%	96.67%	3.33%	96.67%	
inchief	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
w	41	0	41	1.19%	1.55%	1.19%	98.81%	1.19%	98.81%	
theirmoronic	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
lyingand	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
corrupt	13	0	13	3.57%	3.68%	3.57%	96.43%	3.57%	96.43%	
1's	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
silver	22	0	22	2.17%	2.36%	2.17%	97.83%	2.17%	97.83%	
spoons	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
aes	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
barack	19	2	17	2.57%	2.64%	32.60%	67.40%	12.50%	87.50%	
chris	21	1	20	2.31%	2.44%	17.99%	82.01%	6.82%	93.18%	
van	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
hollen	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
2016	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
2020	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
verlie	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
pet	19	0	19	2.50%	2.66%	2.50%	97.50%	2.50%	97.50%	
selfless	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
throwing	33	1	32	1.50%	1.75%	12.12%	87.88%	4.41%	95.59%	
monopoly	8	1	7	5.59%	5.61%	37.58%	62.42%	16.67%	83.33%	
deck	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stacked	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
space	24	0	24	2.00%	2.20%	2.00%	98.00%	2.00%	98.00%	
hotels	8	1	7	5.59%	5.61%	37.58%	62.42%	16.67%	83.33%	
built	43	0	43	1.14%	1.51%	1.14%	98.86%	1.14%	98.86%	
cheapest	6	1	5	7.17%	7.18%	44.93%	55.07%	21.43%	78.57%	
810	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
owe	23	0	23	2.08%	2.28%	2.08%	97.92%	2.08%	97.92%	
phones	42	1	41	1.20%	1.52%	9.73%	90.27%	3.49%	96.51%	
isle	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
constantly	15	0	15	3.13%	3.25%	3.13%	96.88%	3.13%	96.88%	
peopletalkingandb	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
lockingtheisleand	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
lookatyouasify	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ouareevesdropping	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
checkout	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
purchases	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
rung	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'realise'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
cashcheck	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
debit	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
uh	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
fave	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
pedestrian	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
parking	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
licenses	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
insur	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
arn't	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
surprise	23	2	21	2.15%	2.26%	28.24%	71.76%	10.42%	89.58%	
govenor	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
opposed	11	0	11	4.17%	4.26%	4.17%	95.83%	4.17%	95.83%	
nail	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
coffin	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
myth	6	1	5	7.17%	7.18%	44.93%	55.07%	21.43%	78.57%	
prosperity	18	0	18	2.63%	2.78%	2.63%	97.37%	2.63%	97.37%	
temporary	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
speculative	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
increases	26	2	24	1.92%	2.06%	25.66%	74.34%	9.26%	90.74%	
commodities	14	0	14	3.33%	3.45%	3.33%	96.67%	3.33%	96.67%	
succeed	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
wind	10	0	10	4.55%	4.63%	4.55%	95.45%	4.55%	95.45%	
shaking	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
trees	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
paragraph	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
miffled	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
proper	25	0	25	1.92%	2.14%	1.92%	98.08%	1.92%	98.08%	
slang	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
eubonics	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
sop	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
symbolic	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
protection	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
beefeaters	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
buckingham	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
palace	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
entry	4	1	3	10.03%	10.02%	55.43%	44.57%	30.00%	70.00%	
hightraffic	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
consulates	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
lines	25	1	24	1.96%	2.13%	15.49%	84.51%	5.77%	94.23%	
visa	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
sufficient	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
militants	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
rpg's	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
africanamerican	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
walkig	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
frm	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
skintight	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
flehs	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
tones	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
pose	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
alos	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
underatand	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
wkill	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
somrthing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
unpleasant	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
blind	35	0	35	1.39%	1.69%	1.39%	98.61%	1.39%	98.61%	
toy	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
characters	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
blink	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
pic	22	1	21	2.21%	2.35%	17.29%	82.71%	6.52%	93.48%	
dhe	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
pregnancy	23	0	23	2.08%	2.28%	2.08%	97.92%	2.08%	97.92%	
hiden	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
upset	22	1	21	2.21%	2.35%	17.29%	82.71%	6.52%	93.48%	
hahahahahaha	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
shakira	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
civilized	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
columns	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
embarrassed	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
writing	27	0	27	1.79%	2.02%	1.79%	98.21%	1.79%	98.21%	
shtick	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
averages	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
spiders	25	0	25	1.92%	2.14%	1.92%	98.08%	1.92%	98.08%	
vtis	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
gambler	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
rightful	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
prey	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
thewall	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
column	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
applies	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
outperform	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
churning	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
commissions	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
bing	132	131	1	4.93%	0.38%	99.43%	0.57%	98.87%	1.13%	
googleinterracialfish	37	37	0	2.58%	1.32%	98.68%	1.32%	98.68%	1.32%	
eshere	37	37	0	2.58%	1.32%	98.68%	1.32%	98.68%	1.32%	
dalai	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
lama	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
bernanke	48	4	44	1.16%	1.40%	26.86%	73.14%	9.18%	90.82%	
therapy	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
swim	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
gasolene	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
river	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
torch	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dat	11	0	11	4.17%	4.26%	4.17%	95.83%	4.17%	95.83%	
jmacq1	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ramble	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
bigot	22	2	20	2.24%	2.34%	29.22%	70.78%	10.87%	89.13%	
personwho	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
intolerant	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
differing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
creed	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
jmac	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
spellcheck	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
requires	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
apostrophe	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
designate	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
contraction	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
manipulation	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
turned	39	2	37	1.32%	1.57%	18.38%	81.62%	6.25%	93.75%	
vessels	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
consumers	10	0	10	4.55%	4.63%	4.55%	95.45%	4.55%	95.45%	
gramm	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
leach	3	1	2	12.53%	12.51%	62.26%	37.74%	37.50%	62.50%	
bliley	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
eliminated	11	1	10	4.20%	4.25%	30.09%	69.91%	12.50%	87.50%	
regulation	12	0	12	3.85%	3.94%	3.85%	96.15%	3.85%	96.15%	
legalized	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
collusion	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
sector	31	0	31	1.56%	1.83%	1.56%	98.44%	1.56%	98.44%	
acts	33	3	30	1.57%	1.73%	28.91%	71.09%	10.29%	89.71%	
directly	22	1	21	2.21%	2.35%	17.29%	82.71%	6.52%	93.48%	
attribute	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
circumstances	16	2	14	3.01%	3.06%	36.85%	63.15%	14.71%	85.29%	
republicancontrolle	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
abolish	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
survive	33	0	33	1.47%	1.76%	1.47%	98.53%	1.47%	98.53%	
forced	35	1	34	1.42%	1.68%	11.49%	88.51%	4.17%	95.83%	
thrilled	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
sunk	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
sequel	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
autocorrect	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
you'r	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
saidbe	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
proud	44	1	43	1.15%	1.48%	9.32%	90.68%	3.33%	96.67%	
americanthen	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
convention	12	0	12	3.85%	3.94%	3.85%	96.15%	3.85%	96.15%	
russian	13	3	10	3.67%	3.65%	53.89%	46.11%	25.00%	75.00%	
ships	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
aproved	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
tvu	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
titled	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
russians	4	1	3	10.03%	10.02%	55.43%	44.57%	30.00%	70.00%	
china	55	0	55	0.89%	1.37%	0.89%	99.11%	0.89%	99.11%	
plannign	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
wanna	73	40	33	2.06%	0.97%	82.25%	17.75%	54.73%	45.27%	
prez	10	0	10	4.55%	4.63%	4.55%	95.45%	4.55%	95.45%	
letting	18	0	18	2.63%	2.78%	2.63%	97.37%	2.63%	97.37%	
skew	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
retared	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
describe	12	0	12	3.85%	3.94%	3.85%	96.15%	3.85%	96.15%	
perminetly	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
forieng	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
hatred	33	0	33	1.47%	1.76%	1.47%	98.53%	1.47%	98.53%	
killers	11	0	11	4.17%	4.26%	4.17%	95.83%	4.17%	95.83%	
truely	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
row	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
seat	24	0	24	2.00%	2.20%	2.00%	98.00%	2.00%	98.00%	
bout	11	0	11	4.17%	4.26%	4.17%	95.83%	4.17%	95.83%	
arrested	32	1	31	1.55%	1.78%	12.46%	87.54%	4.55%	95.45%	
terror	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
al	25	2	23	1.99%	2.12%	26.47%	73.53%	9.62%	90.38%	
hhave	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
pray	43	2	41	1.20%	1.49%	16.90%	83.10%	5.68%	94.32%	
saviour	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
obmmies	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
rath	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'bubble'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
incipient	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stages	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
dividend	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
payers	21	0	21	2.27%	2.45%	2.27%	97.73%	2.27%	97.73%	
ease	7	1	6	6.28%	6.30%	40.94%	59.06%	18.75%	81.25%	
pain	39	2	37	1.32%	1.57%	18.38%	81.62%	6.25%	93.75%	
nav	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
depreciations	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
advisor	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
